id,name,shop_url,agb_url
102,ARDMED Medical Supplies GmbH & Co. KG,http://ardmed.de/Suprima-Decken-Kissenbezuege
103,Bodfeld-Apotheke e.K.,https://www.bodfeld-apotheke.de/notepad/add/product/4102450
104,office direct GmbH,http://tintenfux.de/datenschutz
105,Genius GmbH,https://www.genius.tv/haushalt-reinigung/reinigungsgeraete/staubsauger/
106,zoo24 GmbH,http://zoo24.de/vogel/vogelpflege
107,SKIHAUS HELLENBERG e.K.,http://ski-andmore.de/leki-nordic-walk-langlauf-nordic-walking-handschuhe/a-112128/
108,Giga GmbH,http://giga-reifen.de/
109,Thomas Seifert,https://www.toms-car-hifi.de/zubehoer/auto-zubehoer/schneeketten/koenig-schneeketten/
110,babymarkt.de GmbH,http://babymarkt.de/kinderzimmer/babyzimmer/
111,CSC Spretz GmbH,https://www.reifentiefpreis24.de/products_new.php?auswahl=O&w=195&h=70&inch=15
112,point-rouge GmbH,http://point-rouge.de/marken/sisley
113,AMS e-commerce GmbH,https://www.alles-mit-stecker.de/Installationsmaterial/Sensoren/Sensor-Aktor-Steckverbinder/Hirschmann-Stecker-STAS-20-gr::291205.html
114,Dirk Hahn,http://ac-sat-corner.eu/Dachsparrenhalter_1
115,Notino Deutschland und ï¿½sterreich GmbH,http://notino.de/pflege/dekorativkosmetik/
116,SADIK AKSOY e.K.,http://satboerse24.de/CI-Module
117,Sport-Tiedje GmbH,https://www.sport-tiedje.de/hanteln
118,IPC Computer Deutschland GmbH,https://blog.ipc-computer.de/2020/04/wieso-sie-ihren-treiber-updaten-sollten-wenn-ihr-lenovo-akku-nicht-funktioniert/
119,AmbienteDirect GmbH,http://ambientedirect.com/carl-hansen/carl-hansen-ch327-esstisch_pid_1283082.html
120,Stefan Grï¿½newald e.K.,http://mp3-player.de/index.php?page=productOverview&category=61&news=0
121,PDA Max GmbH & Co. KG,http://pdamax.de/Ruike-Jager-F118-schwarz-Messer-Outdoor-Survival-F118-Black122122123126127128129130131132133134135136137138,Re-In Retail International GmbH,http://smdv.de/myracloud-captcha/?q=%2F
139,Fritz-Walter Mescher e.K.,https://www.premiumshop24.de/miele-h-2266-bp-h2266bp-backofen-edelstahl-eek-a
140,Projektor AG,https://www.beamer-discount.de/konferenzraum/kameras-c-836_1444.html
141,NetFactory Gesellschaft fï¿½r Netzwerklï¿½sungen mbH,https://www.easynotebooks.de/Notebooks/Asus/ProArt-StudioBooks
142,Priz GmbH,https://www.priz24.de/kinderwelt-co/fahrrader.html?SID=72p39kr56hbhncbblkuodvpe45
143,Office Partner GmbH,https://www.365tageoffen.de/drucker/drucker/
144,Ten Dance Media Verlag e.K.,https://www.grooves.land/multi-amiibo-smash-zero-zero-suit-samus-figur-nintendo-toys-spielzeug-pZZa1-2097195342.html?osCsid=d2a3fa7dfc54a147d62a4a3545df8e3a
145,Markenkoffer GmbH,https://www.markenkoffer.de/eagle-creek-cargo-hauler-rollenreisetasche-110l-77-cm.html?varID=076fbbb1aa3ca942925cc96d636288a5
146,Zentral Drogerie GmbH,https://www.zentraldrogerie.de/marken/dado-sens-dermacosmetics
147,Roberto Marschel,http://reifendachs.de/\
148,CSMusiksysteme GmbH,https://csmusiksysteme.net/Lautsprecher/Soundbar/Yamaha-MusicCast-YSP-1600.html
150,CHAL-TEC GmbH,https://www.elektronik-star.de/Sport-Fitness/
151,Elektromarkt-Schmaus Inh.Willi Schmaus,http://schmausshop.de/Einbaugeschirrspueler-unterbau_1
152,Beauty Shop DE GmbH,https://www.parfum-zentrum.de/damendufte.html?join=sale
153,Leine Apotheke Jakob Herzog e.K.,https://www.aposalis.de/produkte/sortiment/Kosmetik-Pflege-Wellness/Marken-Kosmetik/Vichy
154,BIKER-BOARDER,http://biker-boarder.de/bike-shop/e-bikes/fitness-e-bikes
156,Toolstrade Inh. Thomas Hoffmann e.K.,https://www.werkzeugdiscount24.de/so-koennen-sie-bestellen
157,Matthias Schweitzer - it-schweitzer,https://it-schweitzer.de/custom/index/sCustom/7
158,Danto GmbH,https://www.danto.de/Kueche-Haushalt/Glaeser/Weinglaeser/
159,Martin Kraft e.K.,http://more-than-coffee.de/navi.php?s=103
160,Calumet Photographic GmbH,https://www.calumetphoto.de/category/sonstiges-kamerazubehoer;pgid=9y3Ki3Nk1dJSRpyWMx2p3Xvl00006mFcdJMy;sid=RLnziSW3ZPiGiXsfbCTyiSXINR9UujQJ4blrpHrTGQxb3VfZ1IOCL4KENR9Uur2aG90=
161,SurfFact GmbH,https://www.surffact.de/de/ssd-portable-t5-500gb.html
162,Sporthaus Redler GmbH,https://www.sport-redler.de/meindl-island-mfs-active/a-5651
163,Sportgigant Lindpointner GmbH,https://sportgigant.at/1576-schuhwarmer-trockner
164,Apologistics GmbH,https://www.apodiscounter.de/weitere-marken-c-1237
165,JMS Trading GmbH,http://etoh24.de/5737-Haushalt/
166,Ravensburger Fotoversand Foto Bantle GmbH,https://www.fotobantle.de/sony-spiegelreflexkamera/
167,KP Family International GmbH,http://babyartikel.de/#0
168,Fleischmann GmbH,https://www.fleischmann-werkzeuge.de/cat/index/sCategory/233
169,Moto-Thek im Elztal GmbH Motorradbekleidung,https://www.moto-akut.de/scorpion-helm-vx-15-evo-air-kitsune-schwarz-blau-neongelb/a-7629
170,ascasa GmbH,https://www.ascasa.de/Kuehl-und-Gefriergeraete/Weinschraenke/Weinklimaschraenke-Einbau/Dunavox-DAB-49-116DB-TO-Einbau-Weinkuehlschrank-Rahmen-schwarz-Mit-5-Jahren-Garantie::55983.html
171,Alfred Hï¿½fle e. K.,https://www.hbh24online.de/de/info/hersteller-abc.html
172,goodwheel GmbH,https://www.goodwheel.de/corona-informationen/
173,Alza.cz a.s.,http://alza.de/locator-zubehor/18860639.htm
174,Gemeinntzige Integrationsgesellschaft Kaiserslautern mbH (iKL),https://steinehelden.de/lego-online-shop/overwatch/
175,Markus Felber,https://www.moebel-universum.de/100-tage-rueckgaberecht
176,APONEO,https://www.aponeo.de/ratgeber/nackenschmerzen.html
177,Stephan Krusche,https://www.krusche-outdoor.de/Ausruestung-Zubehoer/
178,motoin GmbH,https://www.motoin.de/Carhartt:.:287.html?cat_id=40&language=de
179,Apotheke im Paunsdorf Center Kirsten Fritsch e. K.,https://www.versandapo.de/erkaeltungspakete-c-3760
180,expert e-Commerce GmbH,http://expert.de/shop/unsere-produkte/haushalt-kuche/waschen-trocknen-bugeln-nahen/waschtrockner
181,Contorion GmbH,http://contorion.de/#
182,Klokow Industrietechnik GmbH,https://www.klokow-gmbh.de/Die-perfekte-Heimwerkstatt/TOX-Allzweckduebel-TRI.html
183,Leuchten Zentrale GmbH,https://www.leuchtenzentrale.de/garagenleuchten
184,Fachapothekerin Gerburg Kuhnert e.Kfr.,https://www.ipill.de/produkte/sortiment/Arzneimittel/Erkaeltung-und-Abwehr/bei-Schnupfen/00999854
185,autoworld24 GmbH & Co. KG,https://www.autoworld24.de/werkzeug-werkstatt/arbeitshandschuhe/
186,Helmut Staude GmbH & Co. KG,https://www.mykitchens.de/passwort-vergessen/
187,Duschmeister GmbH & Co. KG,https://www.duschmeister.de/Duschwannen.html
188,Delticom AG,http://mein-reifen-guru.de/produkt/Reifen/205-45-R16/Ganzjahresreifen
189,COM-OIL Energie + Service GmbH,https://www.motoroel24.de/wissenswertes/welches-motoroel/
190,Foto Mundus Inh. Lutz Bergknecht e.K.,https://www.foto-mundus.de/gimbals/
191,ePetworld GmbH,http://hundeland.de/marken/marken-hund/mera/mera-trockenfutter
192,nanobike GmbH,https://nanobike.de/E-Crossraeder
193,Delticom AG,http://mein-reifen-outlet.de/datenschutz.html
194,Shop-Apotheke Service B.V,http://shop-apotheke.com/smart/
195,reifencom GmbH,http://reifen-richtig-billig.de/#
196,HDK AG,https://www.hertie.de/Gartentische/
197,ROFU Kinderland Spielwarenhandelsgesellschaft mbH,https://www.mifus.de/lieferung-und-kosten/
198,Photospecialist,https://www.photospecialist.de/reportageblitzgerat-led-schnappchen/
199,Global-Kitchen & Electrics GmbH,https://gke.shop/widerrufsrecht
200,internetstores GmbH,https://www.campz.de/camping/matten/luftbetten/
201,workstation Hannover GmbH,https://www.hardwarehouse.de/index.php?cat=c1347_PC-Systeme.html&XTCsid=olqqfdh3oje3k1oc26am3svga6
202,DIMAXA GmbH,https://www.dimaxa.de/empfangstechnik-satellitenantennen-lnb-montage/multischalter-diseq-relais-eingeange/multischalter-5-eingaenge-kaskadierbar.html
203,F & M Computer Systemhaus GmbH,https://www.f-m-shop.de/entertainment/spielekonsolen/x-box-360-1.html
204,Marcel Schoroth,http://fairsandhaus.com/spielzeug/spielen-spass/laufraeder
205,Tito-Express,https://shop.tito-express.de/product/STARKMANN-Blackline-Steckschluessel-Satz-Gabelschluessel-Werkzeug-Box-Kiste-104tlg/3015
206,eXXpozed - sports & fashion Andreas Oliver Bindhammer e.K.,https://www.outdoorsports24.com/outdoor-kletterfuehrer/
207,Die Rappelkiste Spielwaren GmbH,http://exoneit.de/default.asp?suche=Folienballon&ex=shop%3Aproduktseite.asp&kat_id=
208,APO Pharmacy B.V.,https://www.apo.com/sonnenschutz-c-3471
209,duo schreib & spiel  Verwaltungsgesellschaft mbH & Co. Vertriebs KG,http://duo-shop.de/de-DE/List/259/413/0/-/1/6/0/21
210,BIKEBOX GmbH,https://www.bikebox-shop.de/en/
211,MP-Vertriebs GmbH,https://mp-kuechen.de/de/kuehlen/gefriertruhen.html
212,kfzteile24 GmbH,http://kfzteile24.de/ersatzteile-verschleissteile/riementrieb/zahnriemen-satz
213,Sebastian Fischer,https://www.rauchmelder-experten.de/feuerloescher/wasserloescher
214,Tires2go.de - Inhaber: Roy Bachem,http://tires2go.de/versand.php
215,Artavola GmbH,http://tischwelt.de/shop/Marken/WMF/Kent-Besteck/Kent-Protect-Besteck/
216,Markenschlaf GmbH,http://markenschlaf.de/lattenroste-nach-marke
217,Maternia,http://321linsen.de/behalter.html
218,HGO GmbH,https://www.cleverdeals.de/product_comparison.php
219,Kchenbauer GmbH,https://www.meinkuechenstudio.de/4097892_Geschirrspueler.html;jsessionid=aaaVi1CeL2ADS5xlaV5gx
220,office direct GmbH,http://expresstinte.de/login
221,CS-Multimedia GmbH,http://cs-multimedia.de/Werkstatt
222,Tasko Products GmbH,https://www.koffer.com/Affenzahn/
223,ACH Autocolor Marc Becker KG,https://www.ach-shop.com/sale/
224,Bepro GmbH,http://www.profitoner.de/shopping_cart.php
225,Tomasz Kaminski,http://inreifen.de/torque-reifen.html
226,Foto Whrstein OHG,https://foto-woehrstein.de/shop/
227,OTTO (GmbH & Co KG),http://neckermann.de/p/sony-kd55xg8096baep-led-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-android-tv-850584943#47070417.0
228,Jolana Kernova,http://mediafrost.de/s01.php?sp=de&pp=suchestu&studio=62&eb3=114
229,Heike Mller,http://kuechentechnik-mueller.de/../Index/index.php?GRUPPE=Waschmaschine
230,Kirsten Pohl e.Kfr.,https://shopping.prokira.de/kueche/zubehoer/zubehoer-kuechenspuelen/411633/prokira-universal-siebkoerbchen-3-5-zoll-oe80mm-fuer-spuelen-mit-handbedienung/edelstahl
231,AW Maschinenhandel - Inhaber: Adalbert Wieczorek,http://aw-tools.de/Systainer-Sortainer
232,Schuh und Sport Schller GmbH,https://www.zateno.de/Nach-Hersteller/Mc-Kinley/
233,Achim Weyrauch,https://www.elektrowelt24.eu/shop/
234,Ageon GmbH,https://www.perfumetrader.de/de/dior-dune-eau-de-toilette-100-ml
235,KORN e.K.,http://musikhaus-korn.de/de/warenkorb?returnUrl=%2F
236,tennistown GmbH,https://www.tennistown.de/index.php?&cPath=786_30&tags=284
237,OBI E-Commerce GmbH,http://obi.de/eigenmarken/
239,KaffeKapslen.dk ApS,https://www.kaffekapslen.de/fur-dolce-gusto.html
240,Caseking GmbH,https://www.caseking.de/pc-komponenten/laufwerke/festplatten-hdds
241,Patchwork Enterprise International GmbH,https://www.augenliebe.de/farblinsen/marke/basic/
242,Cosse GmbH,https://www.cosse.de/werkstatt/
245,Michael Uebbing,https://www.tondoseviersen.de/perfekter-service
246,CB Elektrohaus OHG,https://www.elektrotresen.de/Steckverbindungen/SCHUKO-Steckvorrichtungen/Sonstige-und-Zubehoer/Bachmann-EB-Wippenschalter-6-2-A-250V-1p-924-134.html#questions
247,ad 3000 moebelconcept e. k.,http://moebelconcept24.de/schlafzimmer/matratzen/matratzentopper.html
248,Stanze Gartencenter GmbH,http://meingartencenter24.de/weber-world-grill-shop/gasgrills
249,internetstores GmbH,http://bikeunit.de/fixie-inc.html
250,Boomstore GmbH & Co. KG,https://www.boomstore.de/Software
251,SHK Vertriebsgesellschaft mbH,http://shkshop.com/bette_25.html
252,Thomann GmbH,https://www.thomann.de/de/traditionelle_instrumente.html?sid=3150cb690dd522a3d6b6981d37981849
253,Brille24 GmbH,https://www.brille24.de/optiker.html?___b24_osc=home-mobile
254,Bssler & Bross GbR,https://www.all-4-baby.de/autositze/9-mon-bis-4-jahre/
255,K & M Computer GmbH & Co. KG,https://www.kmcomputer.de/netzwerk/
256,TALK-POINT GmbH,https://www.talk-point.de/de/search?q=category%3Atablets&cat=&rel=home-banner-3
257,Wein Schmidt GmbH,https://www.fabelhafter-wein.de/rotwein/spanien/
258,Pieper GmbH & Co. KG Grohandel,http://grillshop-24.de/29-Grill-Zubeh-r/107-Weber-Zubeh-r-GBS-BBQ-System/
259,Karsten Steinmeier,http://konzept-kuechen.de/../Index/index.php?GRUPPE=Kochfeld+Autark
260,Elektroland Tillmann GmbH,http://shop.elektroland.de/Waschen---Trocknen/W-schetrockner/Waermepumpen-Trockner/
261,outdoortrends GmbH & Co. KG,https://www.outdoortrends.de/schlafsaecke/
262,xTwo GmbH,https://www.xtwostore.de/bad/sonderangebote.html
263,windeln.de SE,https://www.windeln.de/hipp/
264,Frank Borghoff,https://www.bettwaren-borghoff.de/Bettwaesche/Neuheiten/?
265,Apotheke im Paunsdorf Center Kirsten Fritsch e. K.,https://www.apotheke.de/reisekrankheit-c-508
266,Leitern & Gerste Vertrieb e. K.,https://www.leiternprofi24.de/checkout/cart/
267,JAKO-O GmbH,http://jako-o.com/de_DE/c/baby/babymode/hosen--02020200
268,Klaus Flitsch,http://my-marien-apotheke.de/produkt/fenistil-gel-01669998
269,Parfuemerie Rook GmbH,https://www.parfuemerie-rook.de/neuheiten/make-up/
270,Martin Klausmann,http://sport-klausmann.de/filter-wasserfilter-wassereinkeimer-katadyn-guenstiger-kaufen
271,Schmidt Im & Export GmbH & Co. KG,https://www.gutes-shop.de/lampen-und-leuchtmittel.html
272,Rakuten Deutschland GmbH,http://rakuten.de/kategorie/musik-1484
273,Rudolf Wiegand und Partner GmbH,http://tonersupermarkt.de/beratung
274,Passiontec GmbH,http://passiontec.de/husqvarna-520irx.html
275,Stefan Grnewald e.K.,http://electronis.de/index.php?page=article&subpage=info&ID=462409
276,Pollin Electronic GmbH - Shop fr Elektronik,https://www.pollin.de/haustechniksicherheitstechnik/heizung-sanitaer/sonstiges/
277,Exomium GmbH,https://xtivate.de/usv/cyberpower/power-distribution-unit/
278,MUSIC STORE professional GmbH,https://www.musicstore.de/de_DE/EUR/Drums/cat-DRUMS
279,Matratzen Union GmbH,http://matratzenunion.de/webshop/zahlungsmoeglichkeiten
280,Dipl. Ing. Rainer Fox und Michael Vanscheidt GbR,https://www.leuchtenfox.de/smart-home/
281,Marc Quirin,http://kitchenland.de/Espressokocher
282,Edeloptics GmbH,http://edel-optics.de/Trapez-Brillen.html
283,Schlafnett by Markenschlaf GmbH,https://www.schlafnett.de/versand
284,Sporthaus Hss GmbH,http://sportolino.de/Firefly-Kinder-Inlineskate-510-Girl.htm
285,Drucker.de IT-Handelsgesellschaft mbH,https://www.24drucker.de/plotter-lfp
286,Michael Merz,http://lokmuseum.de/online_shop.php?SWg1=Spur%20H0%20TRIX&SWg2=&SID=15117537665e&suchen=
287,Christoph Hill,https://naehmaschinen-discounter.de/naehmaschinen/gritzner.php
288,Voltus GmbH,https://www.voltus.de/schalterprogramme/siemens/
289,Delticom AG,http://123reifen.de/Stahlkomplettraeder-ganzjahr.html
290,Musikhaus Kirstein GmbH,https://www.kirstein.de/Info-Center/
291,Kaniewski Handels GmbH & Co. KG,http://marine-sales.de/1822-Sicherheit-Land-und-See/
292,GRAVIS Computervertriebsgesellschaft mbH,https://www.gravis.de/services/einkauf/mieten-statt-kaufen
293,Schmidt Im- und Export GmbH & Co. KG,https://www.parfume.de/marc-jacobs-honey-solid-parfum-0-75g.html
294,Raimund Saerbeck,https://www.hifisound.de/warenkorb/
295,SQS UG (haftungsbeschrnkt),https://www.rauchmeldershop-online.de/rauchmelder-d-secour-hdv-sensys::4090.html
296,Gotthold Hegenloh Inh. Manfred Hegenloh Schuhe-Sport-Reisen e. K.,http://www.sh24.de/sicherheiten_sh24
297,Etrona GmbH,https://www.etrona.de/haushaltsgeraete/kuehlen-gefrieren/
298,LaCo-Electronic e.K.,https://www.lacoshop24.de/Impressum
299,Rico Jhn,http://handelspunkt-schlema.de/heizen-klima/heizstrahler/
300,TERRIFIC GmbH & Co. KG,https://www.terrific.de/Herrenbekleidung/Unterwaesche/
301,etc-shop.de GmbH & Co. KG,http://etc-shop.de/moebel/sitzgelegenheiten/schreibtischstuehle
302,flexolan e.K.,https://www.schaumstofflager.de/schaumstoffbaender/fugenband-combband/
303,electronic4you GmbH,https://www.electronic4you.de/popup/zahlungsarten#sofortueberweisung
304,lax hausgerte GmbH & Co. KG,https://www.lax-online.de/marken/plasmamade-plasmafilter/
305,Bax-shop.nl BV,https://www.bax-shop.de/mikrofone
306,EURONICS Deutschland eG,https://www.euronics.de/computer-und-buero/netzwerk-technik/wlan-bt-lan/
308,Pro-Idee GmbH & Co. KG,http://proidee.de/kunstformat/preislagen?HI=sis_menue
309,Persiehl Klapp GmbH,http://eoffice24.com/post-it/
310,ComStern.de GmbH,http://comstern.de/Video-Kameras-c11991.htm
311,Springlane GmbH,http://springlane.de/magazin/category/kochschule/grundrezepte/
313,Spartoo SAS,http://spartoo.de/Everybody-b10067.php
314,Spiele Max GmbH,https://www.spielemax.de/marken/busch/
316,eWerkConnect UG (haftungsbeschrnkt),https://www.avenado.de/sat-technik/diseqc-schalter/schalter-2-1/vialuna-sds-226-wsg-high-iso-diseqc-schalter-2-1-5-jahre-garantie/a-29435/
317,4 allsports GmbH,https://cycle-basar.de/cycle-outlet/
318,Outzeit GmbH,https://www.outzeit.de/note
319,Apotheke im Paunsdorf Center Kirsten Fritsch e. K.,https://www.juvalis.de/grippostad-24stk-pzn-00571748
320,MEDIMAX Zentrale Electronic SE,http://medimax.de/c/422/haushalt-kueche/klima-heizen/ventilatoren
321,Mediadeal GmbH,https://www.mediadeal.de/widerrufsrecht
